gene,mean_D14,mean_Sham,effect_D14_vs_Sham,log2fc_proxy_D14_vs_Sham,pvalue_D14_vs_Sham
Pcdhgc5,0.0,0.0004847741025641026,-0.0004847741025641026,-8.924141769295144,
Gm7452,0.0,0.0004856251377508762,-0.0004856251377508762,-8.926667037736655,0.17735062045432468
Gm5710,0.0005853499977835956,0.001071447381170017,-0.00048609738338642146,-0.8710728796987068,0.6006345122286127
Ppard,0.026864985644452544,0.0273520817097839,-0.00048709606533135427,-0.025922614268791236,0.957584843560714
B4galnt1,0.00014810249712475317,0.0006355897189462167,-0.00048748722182146353,-2.0940594376870925,0.30570435891000375
Zswim1,0.0016744615658221453,0.0021621537716492627,-0.00048769220582711736,-0.36857763321721165,0.6587006363736673
Rab39,0.0,0.0004888377553696488,-0.0004888377553696488,-8.93616016699496,0.2746852350243811
Tspan7,0.0031040564084884297,0.003593523202022799,-0.0004894667935343693,-0.2111809384627631,0.8566228832807262
A830035O19Rik,0.0,0.0004897319504368738,-0.0004897319504368738,-8.938791394819011,0.3632174676491229
Gm42602,0.0,0.0004899622691754191,-0.0004899622691754191,-8.939468346361316,0.3632174676491226
Camkk1,0.0,0.0004901779150268759,-0.0004901779150268759,-8.940101883631227,0.3632174676491229
Enkur,0.001651240585292159,0.002141564105052076,-0.0004903235197599169,-0.37491459500880403,0.7578044220861455
Gm9391,0.0015989297187735871,0.0020893910343510393,-0.0004904613155774522,-0.38576430985589666,0.8411062527159525
Il2,0.0006168172491871435,0.0011074534644211161,-0.0004906362152339726,-0.8432961475669385,0.5684433315971024
Gm44545,0.0,0.0004911002755893489,-0.0004911002755893489,-8.94280851419091,0.3632174676491229
Bcl2a1d,3.279725318027359e-19,0.0004913305919107745,-0.0004913305919107742,-8.943483576770834,0.3632174676491228
Arhgap27os3,0.0,0.0004929366705103017,-0.0004929366705103017,-8.948182270051046,0.3632174676491229
Trp53rkb,0.003657217188258879,0.004150308080618345,-0.0004930908923594657,-0.18242527210356047,0.8643825772194755
Map6,0.0014771297892783263,0.0019703607938902057,-0.0004932310046118795,-0.4154188863277554,0.8142358180050261
Gm44152,0.0,0.0004934357888243816,-0.0004934357888243816,-8.949639363621285,0.18101975612122562
Spats2l,0.0005394400155383688,0.001034258304847455,-0.0004948182893090861,-0.9377843715598881,0.5160924503800522
Gm44704,0.00026533634052694304,0.0007602505090460256,-0.0004949141685190825,-1.5151219958057802,0.42162039135332285
Iba57,0.000935113658490603,0.001430549012264049,-0.0004954353537734461,-0.6128214542950777,0.7115328951022201
Efcab2,0.004875065291180135,0.005370913666470624,-0.0004958483752904889,-0.139718675024445,0.8723088569674843
Knl1,0.0,0.0004959452237447445,-0.0004959452237447445,-8.956943027906387,0.3632174676491229
Stx11,0.001188345449854795,0.0016862729638501765,-0.0004979275139953814,-0.5045255768539031,0.6768448107048128
Rgs14,0.0,0.0004980357204152187,-0.0004980357204152187,-8.962999275520607,0.3632174676491229
Insr,0.0368487255839544,0.037347113852559725,-0.0004983882686053279,-0.01938151037832247,0.9728202044782133
Lmod1,0.0,0.0004985806457672102,-0.0004985806457672102,-8.964573776415298,0.3632174676491229
Tifab,1.7617538112053767e-15,0.000499285601308731,-0.0004992856013069693,-8.966608118037746,0.1749603600387941
Gm9725,0.0,0.0005008476647125607,-0.0005008476647125607,-8.971105691966024,0.1758103349665582
A930024E05Rik,0.0,0.0005019600268010623,-0.0005019600268010623,-8.974299934880143,0.3632174676491229
Gm45244,0.0,0.0005019696515614112,-0.0005019696515614112,-8.97432754236469,0.3632174676491229
Spink10,0.002860340540769787,0.003362800445266203,-0.0005024599044964159,-0.23340091203288008,0.840489030915142
Gm10767,0.0012233601110301444,0.0017260009785526637,-0.0005026408675225193,-0.49624095178337974,0.7596901104242305
Gm5203,0.0006100294376901154,0.0011128384507923517,-0.0005028090131022363,-0.8662262100057343,0.6025049045910428
Orai2,0.0,0.0005036735642435499,-0.0005036735642435499,-8.97920670729356,0.3632154156816767
Tstd1,0.0,0.0005037471224328677,-0.0005037471224328677,-8.979416970539665,0.17468972138232308
Gm45555,0.0,0.0005040471945104327,-0.0005040471945104327,-8.980274397648714,0.36321746764912277
Gm15564,0.0,0.0005046998704772836,-0.0005046998704772836,-8.98213759872874,0.17515728799747884
Zc3h4,0.009262750495515537,0.009768431650876682,-0.000505681155361145,-0.07667823687562059,0.8728204197011143
1010001B22Rik,0.001180694265671482,0.001686468881634668,-0.0005057746159631861,-0.514004075948558,0.7289060940222059
Cacnb2,0.0,0.0005074377824892611,-0.0005074377824892611,-8.989927432124965,0.3632174676491229
Tpt1-ps6,0.00738675679672005,0.007895773761252783,-0.0005090169645327334,-0.09612698453231865,0.9271009228201063
Frat2,0.0,0.0005093294182419234,-0.0005093294182419234,-8.995284998905422,0.17522131939644903
Gm26786,0.0,0.000509420928880052,-0.000509420928880052,-8.99554367517145,0.3632174676491229
Gm4925,0.0,0.0005094572364672366,-0.0005094572364672366,-8.995646294225866,0.3632174676491229
7330423F06Rik,0.0,0.0005095977550066768,-0.0005095977550066768,-8.9960433843003,0.3632174676491226
Iglv1,0.0,0.0005097745591596449,-0.0005097745591596449,-8.996542858338719,0.3632174676491226
Gm10728,0.0,0.0005099833554916921,-0.0005099833554916921,-8.997132488098712,0.3632174676491229
Slc7a11,0.0003444015524353748,0.0008547008547008547,-0.0005102993022654799,-1.30883196440181,0.5981406040568322
Gm11977,0.0009117185527107233,0.001422519458911864,-0.0005108009062011407,-0.6412202520002578,0.5925339449797663
Zmiz2,0.003940266306081465,0.004451491287007982,-0.0005112249809265165,-0.17595355440894134,0.8450450788912829
Gm26809,0.0,0.000511891287789364,-0.000511891287789364,-9.002509255007228,0.3632174676491229
Gm11512,0.0017539517741224496,0.0022668398977234313,-0.0005128881236009816,-0.36988740822144384,0.8266157856273435
Nmral1,1.2904616850159168e-18,0.0005133659264739851,-0.0005133659264739838,-9.006651266079535,0.3632174676491237
1700012D14Rik,0.0022970787422243134,0.0028110974280966625,-0.0005140186858723491,-0.2912183471053815,0.7951565302164615
Gm37879,0.00022629063119913826,0.0007411914558277536,-0.0005149008246286153,-1.707253174454117,0.37965625009794296
6030400A10Rik,0.0,0.0005149851823140016,-0.0005149851823140016,-9.011185825754543,0.3632174676491226
Gm2531,0.0008458260075752484,0.001360946561684232,-0.0005151205541089835,-0.6855326148978113,0.7141858634743368
Pomgnt2,0.0006643542967848241,0.0011797420064123788,-0.0005153877096275547,-0.8274990925672179,0.6523417742236917
Hist1h2bj,0.0,0.0005154154292579164,-0.0005154154292579164,-9.012388295341099,0.3632174676491229
Gm19144,0.0,0.0005155562414518193,-0.0005155562414518193,-9.01278162472439,0.3632174676491226
Arhgap24,0.0005382862215606286,0.0010541495874006903,-0.0005158633658400617,-0.9683244632873587,0.5051707423989023
Adamts6,0.0008810976334541084,0.0013972249826285207,-0.0005161273491744124,-0.664586265570406,0.6522126177783681
Fbxo33,0.003940645609380486,0.0044568549443531075,-0.0005162093349726218,-0.17755160251753635,0.8572598073095484
Peg10,0.0002861712067652395,0.0008026702516761719,-0.0005164990449109324,-1.4846925761650231,0.4222879149296611
Gm10353,0.0,0.0005165343656671734,-0.0005165343656671734,-9.01551085437988,0.3632174676491226
D2hgdh,0.002739487338871092,0.0032562503514302634,-0.0005167630125591715,-0.2492221397576663,0.7686178137381623
Pla2g2d,0.0,0.0005168580419336059,-0.0005168580419336059,-9.01641286246149,0.3632174676491229
C330013E15Rik,0.0006256113058340579,0.0011425285312647428,-0.0005169172254306848,-0.8678496563862148,0.6545407110980189
Pafah2,0.002122309057518453,0.0026393414713599774,-0.0005170324138415246,-0.31441014570550124,0.7715563966358788
Dennd4a,0.003245968209982536,0.003763475011476258,-0.0005175068014937221,-0.21335542292103676,0.852268461255575
Gm5051,0.00028004520655857095,0.0007975896866096866,-0.0005175444800511156,-1.5066522315464197,0.5621743950203215
Gm14537,0.0,0.0005177312398826714,-0.0005177312398826714,-9.01884344643704,0.3632174676491226
Naprt,0.00819226208962302,0.008710063689937432,-0.0005178016003144128,-0.08841092896517283,0.9191727550882042
9530062K07Rik,0.0,0.0005180012324384663,-0.0005180012324384663,-9.019594154236017,0.3632174676491229
Atg9b,0.0,0.0005183300561170673,-0.0005183300561170673,-9.020507913286778,0.3632174676491226
D930028M14Rik,0.0,0.0005183810767159725,-0.0005183810767159725,-9.02064964117003,0.3632174676491226
Pigz,0.0,0.0005185646147029595,-0.0005185646147029595,-9.021159368191533,0.3632174676491229
Gja4,0.012360474504195727,0.012879233417282096,-0.0005187589130863698,-0.059307897015934335,0.9479720410845532
Zfp954,0.0031041157270524315,0.003622973818779437,-0.0005188580917270054,-0.2229254943342662,0.8456862196918009
Kcnb1,0.0,0.0005188653991605349,-0.0005188653991605349,-9.021994326296735,0.3632174676491229
Ttc25,0.0,0.0005191589388024953,-0.0005191589388024953,-9.022808707617532,0.3632174676491229
Lrrc75a,0.0,0.0005192107995846313,-0.0005192107995846313,-9.022952539738952,0.3632174676491229
Sh2b2,0.0,0.0005196401763556249,-0.0005196401763556249,-9.024142834579699,0.3632174676491229
Gm11868,0.0016088269458749533,0.0021288821522541797,-0.0005200552063792264,-0.40386799842326354,0.7307053196526571
Wdr82,0.01975891263931484,0.02027897235334935,-0.0005200597140345084,-0.03747911696236045,0.9448609544809011
Gm15441,0.0015157873074219462,0.0020360462090483248,-0.0005202589016263786,-0.42545991042915327,0.731526580016274
Hist2h3b,0.0,0.0005202730274464284,-0.0005202730274464284,-9.025895401375609,0.3632174676491226
Cenpp,0.0,0.0005205926767612702,-0.0005205926767612702,-9.026779803833042,0.17706322321879372
Rpl27-ps3,0.001138701425486686,0.0016603853830358326,-0.0005216839575491465,-0.5437308443853445,0.7443509862246297
Rps12-ps24,0.002477269037606114,0.002999377063478481,-0.000522108025872367,-0.2758110054861041,0.8255993329561625
Map3k5,0.0006139856697223148,0.001136094572162955,-0.0005221089024406403,-0.886727549622031,0.600920499987323
Gm47123,0.0,0.0005221500343702328,-0.0005221500343702328,-9.031080946572937,0.36321746764912277
Jaml,2.2211863799600793e-18,0.0005221632788993557,-0.0005221632788993536,-9.031117470651465,0.3632174676491228
Gm15190,0.002608395299121256,0.003130604850487207,-0.0005222095513659512,-0.26318666759480336,0.8381181990170707
Smpd4,0.009917527234655766,0.010439997831102825,-0.000522470596447059,-0.0740617735920728,0.8251158555787842
Gm38832,0.0,0.0005227148740608096,-0.0005227148740608096,-9.032637769221221,0.36321746764912277
Eif2ak4,0.012938932421938425,0.01346168687241023,-0.0005227544504718042,-0.05713628766392779,0.8830902607731771
0610039K10Rik,0.0014869470339466252,0.0020097015604728136,-0.0005227545265261884,-0.4343757925681866,0.6752272652376841
Npff,0.00028925439489258724,0.0008123610325578645,-0.0005231066376652773,-1.4865779622998303,0.42421666687768156
Gm45249,0.0,0.0005239019658119658,-0.0005239019658119658,-9.035904190375165,0.3632174676491229
Plk4,0.004646017172724217,0.005169967042630685,-0.0005239498699064673,-0.1541291335386672,0.8153586504108972
Tmem201,0.002492249945913877,0.0030176917367599307,-0.0005254417908460538,-0.2758959201406352,0.7571881215648897
Ccdc80,0.0,0.0005261688584702503,-0.0005261688584702503,-9.04212133808442,0.36321746764912277
Mapk13,0.0,0.0005280577142423387,-0.0005280577142423387,-9.047281302491077,0.3632174676491226
Cpm,0.00552077008035737,0.006049387686823282,-0.0005286176064659117,-0.1318967708483848,0.9115375146268085
Gm14322,0.0,0.0005296254389226205,-0.0005296254389226205,-9.051550031809025,0.3632174676491226
Gm23368,0.0,0.0005303339490095419,-0.0005303339490095419,-9.053475084974142,0.3632174676491229
Sox8,0.0,0.0005304223959039452,-0.0005304223959039452,-9.053715218842726,0.3632174676491229
Gm10655,0.0,0.0005307161153455321,-0.0005307161153455321,-9.054512382313124,0.3632174676491229
Dennd1c,1.905261538722199e-18,0.00053148825468127,-0.000531488254681268,-9.05660589332648,0.19648861654495156
Sirpa,5.9595376361040855e-18,0.0005318117416835481,-0.0005318117416835421,-9.057482065497325,0.36321746764911567
Slc20a2,0.004093718586760369,0.004625810197320432,-0.0005320916105600627,-0.1762536126086265,0.8641159645635729
Zzz3,0.03875952202134723,0.039292052304413065,-0.0005325302830658379,-0.019686240537749675,0.9509424206997892
Lrwd1,0.009748767946210869,0.010282222891735117,-0.0005334549455242484,-0.07685270735863621,0.8967084531101563
4930480K23Rik,0.0,0.0005338142909990046,-0.0005338142909990046,-9.062894206585806,0.3632174676491229
Eva1c,0.0011363636363636363,0.0016705420693651305,-0.0005341784330014942,-0.5554860806667475,0.7697537765040005
Sema3f,0.0,0.0005343664387464388,-0.0005343664387464388,-9.064382891376331,0.3632174676491229
Gm47640,0.0,0.0005360192851209231,-0.0005360192851209231,-9.06883008813204,0.3632174676491226
Dennd2c,0.0018220673285120916,0.0023584774060846155,-0.0005364100775725239,-0.372099513387845,0.7106315575407581
Ighd,7.960674852759198e-05,0.000616722271447031,-0.000537115522919439,-2.937985813073454,0.2939112014534263
Gm45292,0.0,0.0005371797720797721,-0.0005371797720797721,-9.071944356916894,0.3632174676491229
Gm4607,0.0006144977344154163,0.0011522498020379516,-0.0005377520676225353,-0.9058795933382049,0.5437569452582308
Mag,3.888297027462492e-15,0.0005380299644114433,-0.000538029964407555,-9.074221658082056,0.3632174676522978
Zfp93,0.0008720239498788156,0.0014107339394798725,-0.000538709989601057,-0.6933750813500726,0.6676032016935379
Gm10399,0.0,0.0005391341880341881,-0.0005391341880341881,-9.077174056980367,0.3632174676491226
Tspyl3,0.0011793053352150491,0.0017186877595456909,-0.0005393824243306417,-0.5429865201670704,0.6271725581971882
Zfp473,0.0,0.0005402485143165856,-0.0005402485143165856,-9.08014734953827,0.3632174676491229
Gm17980,0.0,0.0005402485143165856,-0.0005402485143165856,-9.08014734953827,0.3632174676491229
Gm7823,0.0,0.0005404147003020618,-0.0005404147003020618,-9.080590249409177,0.17526758874063844
Clec2g,0.0,0.0005406341482808784,-0.0005406341482808784,-9.081174888810287,0.3632174676491229
Socs6,0.009441636669960392,0.00998312519940787,-0.0005414885294474769,-0.08044626552698403,0.8964456562971719
1810062O18Rik,0.003558041875411591,0.004099615681294865,-0.0005415738058832742,-0.20435162986817712,0.7865605419370386
Rapsn,0.0,0.0005417786400534215,-0.0005417786400534215,-9.084220137327103,0.363209988629648
Tmem38a,0.0002925335207851291,0.0008346849674624947,-0.0005421514466773656,-1.5094339196230477,0.4294304614668721
Adam19,0.0,0.0005435884311870091,-0.0005435884311870091,-9.089022524990794,0.3632174676491229
Gm10827,0.0,0.0005438548436538185,-0.0005438548436538185,-9.089728118317652,0.3632174676491229
AC169506.1,0.0006086391131845976,0.001152725075009844,-0.0005440859618252465,-0.9202721090888858,0.5882732265306475
Slc1a2,0.0011093847806202932,0.0016535301994301994,-0.0005441454188099062,-0.5753619257779258,0.7704623483032136
Neu3,0.0018421850614072977,0.0023864389876912377,-0.0005442539262839399,-0.37326293553143725,0.8091422559508838
Stc1,0.0,0.0005445062678062679,-0.0005445062678062679,-9.091451962824195,0.3632174676491229
Nt5dc2,0.0005998702185702671,0.0011446240167037015,-0.0005447537981334344,-0.9310083192276976,0.6137877531406631
Gm9009,0.0011644749227773688,0.0017094017094017094,-0.0005449267866243406,-0.5534172373188323,0.7775823860252346
Klri2,0.0,0.0005449362391085752,-0.0005449362391085752,-9.092588655767202,0.3632174676491229
Gm49077,0.0,0.0005451371105514797,-0.0005451371105514797,-9.093119382458578,0.3632174676491226
Tpd52-ps,0.0037619832458650622,0.004307366623048859,-0.0005453833771837968,-0.1952641560775214,0.8536224695390374
Gm14548,0.0,0.0005459734332542254,-0.0005459734332542254,-9.09532695214692,0.3632174676491229
Gm44187,0.0,0.0005459981442739593,-0.0005459981442739593,-9.095392128366052,0.3632174676491226
Gm10521,0.0,0.0005464041984086271,-0.0005464041984086271,-9.096462689512446,0.3632174676491229
Atp13a5,0.0,0.0005465750847300058,-0.0005465750847300058,-9.096912993649168,0.17481131994944935
4930589L23Rik,0.0,0.0005469696754439781,-0.0005469696754439781,-9.097952246651948,0.17656547037276196
Amy1,0.0,0.0005470804825043791,-0.0005470804825043791,-9.098243950085264,0.17510193393541096
Plekha7,0.0,0.0005472461538461538,-0.0005472461538461538,-9.098679975658465,0.3632174676491229
Skint3,0.0,0.000547285432707722,-0.000547285432707722,-9.098783333226118,0.36321746764912277
Nudt4,0.028958176664160958,0.029506508795261514,-0.0005483321311005561,-0.02706153888721628,0.8978498991029481
Zbtb11,0.014363723297117045,0.014912223247238322,-0.0005484999501212777,-0.05406190307768808,0.9300386164997478
Map9,0.002636575022190178,0.00318517442422821,-0.0005485994020380321,-0.2726131181786387,0.8573690689449629
Gm26648,0.00056085764899973,0.0011099962035632097,-0.0005491385545634797,-0.9835773229771391,0.5581923883168732
Neil1,0.004311890152609975,0.004861064876911554,-0.0005491747243015791,-0.17291417234055526,0.8581443525035944
Gm37298,0.0,0.0005493604790699451,-0.0005493604790699451,-9.104233064798544,0.3632174676491229
Zfp418,0.0,0.0005495421937321937,-0.0005495421937321937,-9.104709326417197,0.3632174676491229
Ascc1,0.011484120518851225,0.012034362482475738,-0.0005502419636245134,-0.06751359804433377,0.9195690866499189
Abcc5,0.0137004555675516,0.014251196238056228,-0.0005507406705046285,-0.05685508780261078,0.9445417756399292
Ak6,0.016772994051296924,0.017323791664326457,-0.0005507976130295321,-0.046611754096177786,0.9172902527049287
Gm42841,0.0,0.0005510300021215876,-0.0005510300021215876,-9.108602867531424,0.3632174676491229
Gm2860,0.0,0.0005511029802406977,-0.0005511029802406977,-9.108793578564187,0.3632174676491229
Aurkb,0.0,0.0005513727422130288,-0.0005513727422130288,-9.109498318848702,0.3632174676491229
AC165953.2,0.003994598636387623,0.004546055926819899,-0.0005514572904322754,-0.18652107909313795,0.8838535996284672
AA543186,0.0,0.0005515938409222915,-0.0005515938409222915,-9.11007567208368,0.3632174676491226
Zik1,0.0,0.0005517922218111038,-0.0005517922218111038,-9.110593505874458,0.17492671943964946
Eif2s3x,0.004438838403120749,0.004990973356113942,-0.0005521349529931932,-0.1691030663256927,0.8621069848464108
Gm23412,0.0,0.0005526594602084073,-0.0005526594602084073,-9.112855079175137,0.3632174676491229
Gm11453,0.000606692848938301,0.00115995115995116,-0.000553258311012859,-0.9338930606533506,0.609137458963111
Tug1,0.011180311846482383,0.011733600108130444,-0.0005532882616480616,-0.06967921632962666,0.8932033541060135
Nap1l5,0.0,0.000553301681693766,-0.000553301681693766,-9.114527574393255,0.17492493082835628
Gm36189,0.0,0.0005537166411644633,-0.0005537166411644633,-9.11560719586775,0.17603405302863293
Gm48338,0.0,0.0005544239031339031,-0.0005544239031339031,-9.117445455859624,0.3632174676491229
Zfp108,0.0,0.0005549886086530708,-0.0005549886086530708,-9.118911514435597,0.17522315104154157
mt-Tl1,0.0,0.0005550245420585777,-0.0005550245420585777,-9.11900475244436,0.17487682955094944
Gm5525,0.002566394919752632,0.003121666597881798,-0.0005552716781291656,-0.28247331328189007,0.8796088872147583
Unc79,0.0,0.0005553762851251045,-0.0005553762851251045,-9.119917117811692,0.3632174676491226
Gm11830,0.0,0.0005555099140770516,-0.0005555099140770516,-9.120263578801788,0.3632174676491229
Gm31793,0.0,0.0005557997734485735,-0.0005557997734485735,-9.121014813955824,
Kif3c,0.003083776986394384,0.003640565967576271,-0.0005567889811818869,-0.23939278637788858,0.8372749356053747
Cry2,0.0018444939240557761,0.0024013167976869574,-0.0005568228736311813,-0.3804194265015666,0.8092568445712104
Sirpb1a,0.0,0.0005572650174474514,-0.0005572650174474514,-9.124806345147253,0.36321746764912277
Hhat,0.0005796019250750831,0.0011371102911287925,-0.0005575083660537094,-0.9710191114531044,0.6035208417968707
Zfp963,0.0014761066030799207,0.002033644170710435,-0.0005575375676305145,-0.4620025609928452,0.6452644702163218
Gm28439,0.0,0.00055781,-0.00055781,-9.126214028026256,
Gm45120,0.0,0.000558495995379694,-0.000558495995379694,-9.12798399485212,0.17545108367222997
Gm28188,0.0,0.0005587620512820512,-0.0005587620512820512,-9.128669873393362,0.3632174676491229
Gm37105,0.0,0.0005588520123037588,-0.0005588520123037588,-9.128901714568622,0.36321746764912277
Gm9903,0.0,0.0005590742253949768,-0.0005590742253949768,-9.12947422678976,0.3632174676491229
Gm13657,0.0,0.0005596420448041339,-0.0005596420448041339,-9.1309361317118,0.3632174676491229
Gm15899,0.0,0.0005600313253028151,-0.0005600313253028151,-9.131937516040747,0.3632174676491229
Ms4a4b,3.0072145657467134e-18,0.0005600584838251125,-0.0005600584838251094,-9.132007352630815,0.363217467649125
Cenpu,0.0,0.0005604668714658243,-0.0005604668714658243,-9.133057090794265,0.3632174676491229
Gm21188,0.0,0.0005609967852709876,-0.0005609967852709876,-9.134418067753188,0.3632174676491229
Map3k19,0.0,0.0005612591614070497,-0.0005612591614070497,-9.13509145313013,0.3632174676491229
Sprtn,0.005024689757187079,0.005586025854273709,-0.0005613360970866295,-0.1527588820615935,0.8856182854045079
B130055M24Rik,0.0,0.0005616014245014245,-0.0005616014245014245,-9.135969395322004,0.3632174676491229
AC109255.2,0.0002926960401882801,0.0008547008547008547,-0.0005620048145125746,-1.5427827172049107,0.5562845802607708
Vcan,0.0007802595106961199,0.0013425231979695945,-0.0005622636872734746,-0.782147479296794,0.7065578758217491
2700012I20Rik,0.0005899655588977621,0.0011529794817425948,-0.0005630139228448327,-0.965471613862763,0.563577739728482
Gm15770,0.0002768013117280605,0.0008399248269588626,-0.0005631235152308022,-1.5979234274979885,0.4094716666463121
Rpl28-ps2,0.0011219125318436961,0.0016854605089899205,-0.0005635479771462244,-0.5867529810588376,0.7239739840492176
H2-Aa,0.004363616019542768,0.004927553368211746,-0.0005639373486689778,-0.17530951083953866,0.8966125264026955
4930524O07Rik,0.0,0.0005647722685143212,-0.0005647722685143212,-9.144077654141705,0.17470895909861195
Gm4852,0.00025244144774789676,0.0008173424332314598,-0.000564900985483563,-1.6910521796992275,0.39439815655161625
Neil3,0.0,0.0005649717514124294,-0.0005649717514124294,-9.1445862373297,0.3632174676491226
Gm9923,0.0,0.0005649717514124294,-0.0005649717514124294,-9.1445862373297,0.3632174676491226
Asb3,0.0065666645625172895,0.00713184054313921,-0.0005651759806219207,-0.11909627736431566,0.8892553427765555
Gm12999,0.00026025675365304334,0.000825733587670316,-0.0005654768340172726,-1.661954168034572,0.389371085706417
Ebi3,8.988318472053292e-19,0.000566493250842576,-0.0005664932508425752,-9.148459424408088,0.22725140650346454
Ddx31,0.00047790266867647947,0.0010447138852565825,-0.000566811216580103,-1.1266837938685526,0.4606363064448519
Gm37519,0.0,0.0005673316154602051,-0.0005673316154602051,-9.150589162420662,0.3632174676491226
Gm37082,0.0007956772696437863,0.0013635492637157577,-0.0005678719940719714,-0.7763571620905638,0.5910107825061741
Gm8641,0.0,0.0005683515018315018,-0.0005683515018315018,-9.153175797278701,0.17615190475019327
Rny1,0.0,0.000568583147395715,-0.000568583147395715,-9.15376265081164,0.17468903723244925
Ptpro,0.001234751913961469,0.001803531241754133,-0.0005687793277926638,-0.5462349797952102,0.7224748983301428
Gm15497,0.0005698318709031673,0.0011396011396011395,-0.0005697692686979722,-0.9986565879752747,0.6678033988950152
Gchfr,0.0,0.0005698005698005695,-0.0005698005698005695,-9.156842964756667,0.3632174676491229
Fam71a,0.0,0.0005698005698005695,-0.0005698005698005695,-9.156842964756667,0.3632174676491229
Gm11951,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Fam78b,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm10154,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm48712,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm7318,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Zc3hav1l,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm45246,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Wasf3,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
C430014B12Rik,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm48553,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
1700056E22Rik,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Fcor,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm12858,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm13518,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm13464,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
D730045B01Rik,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Ntsr2,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm4795,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Fam221b,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm13786,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Kremen2,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm19684,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm5452,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
mt-Co2,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm13581,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Inhbb,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm29397,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm7952,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gsto2,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Atp9a,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm21827,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
AC123624.1,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm8984,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm9034,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Rpl17-ps10,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm5694,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm6104,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm43005,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Kcnk5,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm9341,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Tslp,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm9182,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Gm6852,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
Rab40b,0.0,0.0005698005698005698,-0.0005698005698005698,-9.156842964756667,0.3632174676491229
